0.39516354,0.062433843,0.058609657,0.046254344,0.043381356,0.041326135,0.039449777,0.036706273,0.0323412,0.030863062,0.02925438,0.027859956,0.026433412,0.025612945,0.02529392,0.023329314,0.02225522,0.02116955,0.020894244,0.020395039,0.01954523,0.019107224,0.018599587,0.018806303,0.017948607,0.017447952,0.016784607,0.016931525,0.015848594,0.015689246,0.015362239,0.015194232,0.014610677,0.014464071,0.0029988834,0.0032648607,0.014130241,0.0139445,0.013506262,0.013193539,0.013015491,0.012573013,0.012458568,0.004360832,0.004437821,0.01237439,0.012137333,0.011828606,0.011695793,0.012067311,0.004619204,0.0047092508,0.011502978,0.011555298,0.011194015,0.011087106,0.0108699445,0.010706056,0.010647905,0.0049359165,0.010589942,0.0050390814,0.010415535,0.005143481,0.010188237,0.005206302,0.0051781214,0.010041322,0.009997257,0.009911491,0.005414531,0.005485481,0.005492095,0.009752681,0.009699087,0.009525875,0.009472929,0.005678853,0.009341953,0.009434998,0.009192892,0.005592009,0.0057402677,0.008979302,0.008958267,0.005818856,0.005907908,0.008751566,0.005952131,0.006055939,0.0060142456,0.008657471,0.008709578,0.008589148,0.006157027,0.006266291,0.008412158,0.008335968,0.008207877,0.008167455,0.0063300417,0.008139982,0.00828753,0.006409803,0.007985558,0.006458934,0.0071169585,0.007303591,0.0072366227,0.0065659042,0.0066362536,0.0070151594,0.0069689127,0.0068705534,0.0068023745,0.006895628,0.00670225,0.0065852595,0.0067518805,0.00782276,0.007844749,0.007740234,0.007410112,0.0073838118,0.00771846,0.007521593,0.007609499,0.007551066
0.4385008,0.079081655,0.06441928,0.0550044,0.047840875,0.04701696,0.040723253,0.036682233,0.034734447,0.03192764,0.029865438,0.029381434,0.027918257,0.02712006,0.025090365,0.024414293,0.023926543,0.022193376,0.021048127,0.020499503,0.019991256,0.019793672,0.019308874,0.019132094,0.01863729,0.017569095,0.01707196,0.016999407,0.01477779,0.015842827,0.015898023,0.015518221,0.01483467,0.014457412,0.0143842725,0.014065672,0.013846717,0.013461583,0.013288699,0.012825194,0.013020636,0.012468979,0.012252603,0.012069781,0.011938701,0.0038739594,0.003936292,0.011688509,0.01151534,0.011354529,0.011227034,0.0040745465,0.010815682,0.011025339,0.010949375,0.0041943914,0.010641233,0.010528967,0.010402419,0.009754953,0.009905517,0.010238389,0.010112721,0.0044853026,0.004507694,0.0096269855,0.009478823,0.009377665,0.0046302173,0.009123714,0.009060156,0.008928191,0.008903035,0.008812435,0.004760955,0.008587531,0.0048671407,0.0048219953,0.0049033477,0.008406378,0.008262752,0.008322073,0.008133808,0.005013374,0.005044244,0.008011504,0.005147629,0.007821855,0.007883018,0.0051999055,0.005228585,0.005285408,0.007776503,0.007642196,0.005338744,0.007527669,0.007443455,0.007501107,0.0054374076,0.0073148506,0.0054868935,0.005557348,0.0070048887,0.007214374,0.0071787084,0.005581543,0.0056431964,0.0069482015,0.0068452596,0.0069137905,0.0057119885,0.0058900677,0.006617231,0.0066856244,0.006053338,0.0059938575,0.0057358607,0.0057600066,0.005960822,0.0067379163,0.006556805,0.0063675325,0.0064148884,0.0064554736,0.0063041174,0.006162837,0.0061427113,0.0062587806
0.3719139,0.07787641,0.051584583,0.046817534,0.04132891,0.039458584,0.035492733,0.033755623,0.033369377,0.03126756,0.02863038,0.02816816,0.026832618,0.026251704,0.023650613,0.022853833,0.022335585,0.02173091,0.021295412,0.019740695,0.01952951,0.019301105,0.019145552,0.017762313,0.017071549,0.017221402,0.016689593,0.016011335,0.015716769,0.0155966375,0.015026768,0.0146261,0.014819097,0.014875864,0.013982221,0.013738329,0.0034180442,0.013377788,0.012962175,0.012817791,0.012764085,0.004273325,0.012315909,0.012169631,0.012032702,0.011993859,0.011744643,0.0046024453,0.0046699056,0.0047752,0.0048160297,0.011535024,0.011456417,0.011380577,0.0049363947,0.005043056,0.011215993,0.011103358,0.005154085,0.0052540447,0.010979351,0.0109247845,0.010606044,0.010452307,0.010251496,0.005408116,0.010168675,0.005443003,0.010151072,0.009910069,0.005519883,0.0056875343,0.005620233,0.009787803,0.009704307,0.0058094715,0.0059022824,0.005923819,0.009540948,0.0060877833,0.006132451,0.009479753,0.009490015,0.009305255,0.0062006316,0.006218512,0.0062804916,0.009247455,0.009089993,0.009158,0.008972511,0.00645173,0.008918833,0.006529742,0.006544437,0.008783471,0.008678765,0.0066492516,0.0066825775,0.0067277085,0.008556456,0.0085256575,0.008473571,0.008370544,0.0068272897,0.0067724944,0.0068706493,0.0069503174,0.0069197607,0.008344577,0.008197893,0.0071324455,0.007172956,0.008160959,0.007300402,0.008088922,0.007831766,0.007630127,0.00755435,0.007399287,0.007327416,0.007495329,0.007979544,0.007934936,0.0077307033,0.0077440804,0.007957208,0.007461466
0.38795722,0.06982624,0.052345093,0.048625525,0.04498839,0.03962656,0.038955513,0.03654357,0.034223273,0.03080892,0.029567385,0.02862316,0.028186493,0.027548712,0.025281299,0.024412293,0.023925615,0.022953624,0.02244525,0.021925991,0.020944254,0.020580778,0.019615734,0.019337824,0.019265557,0.018650927,0.017804317,0.017343707,0.017718896,0.016668016,0.002679722,0.01636927,0.01611426,0.015939914,0.015666833,0.0153341275,0.0035336995,0.0036662521,0.015038384,0.014563634,0.014335638,0.0040496546,0.004426626,0.014220822,0.01366033,0.01380986,0.013794516,0.0046735015,0.004795358,0.013407642,0.012862313,0.013123214,0.004943062,0.004821101,0.012753909,0.013099695,0.012166922,0.0123656895,0.00511272,0.0051880567,0.011963332,0.011650295,0.0053076264,0.005283588,0.005461974,0.01151155,0.011462975,0.005478599,0.0056623504,0.0058282968,0.011203288,0.005901773,0.011074932,0.010999439,0.0060770195,0.006000606,0.0062768264,0.010805778,0.0107350405,0.006356091,0.0064327177,0.010627545,0.010442827,0.0105029605,0.010377375,0.006574468,0.0065545654,0.0067401584,0.010112254,0.010204488,0.010184907,0.010060898,0.009853619,0.006806593,0.0069385804,0.006867064,0.007018835,0.009666469,0.009541946,0.007155965,0.0072684516,0.0072983657,0.0071973316,0.007365836,0.007542023,0.0074535776,0.0093902005,0.009099621,0.009344708,0.009248767,0.009237406,0.007722858,0.008948767,0.007802245,0.009002787,0.0087404745,0.008777423,0.008572435,0.00790585,0.007938601,0.00794312,0.008045242,0.00848737,0.008206994,0.008356485,0.008434417,0.008408799,0.008227697
0.35688058,0.07355788,0.065669015,0.050575893,0.046797138,0.042416744,0.040247694,0.036165953,0.033938903,0.033797245,0.03177332,0.029594557,0.02924008,0.02782986,0.027221495,0.025514362,0.025414227,0.02496168,0.023589332,0.023090493,0.022741862,0.022145543,0.021445554,0.020356193,0.020089855,0.019631077,0.019215671,0.01876095,0.017965889,0.01761789,0.017198917,0.016625585,0.015837025,0.016348455,0.016226355,0.015378852,0.015144181,0.015041498,0.014811993,0.0036839913,0.003841293,0.0144778825,0.01432199,0.0041699824,0.013836587,0.00436554,0.0045257956,0.013298724,0.013457821,0.013501643,0.013183885,0.004698408,0.004846149,0.012822674,0.012709816,0.00512797,0.0051675388,0.0125404885,0.012204331,0.012136189,0.012006704,0.011645167,0.01162126,0.011370014,0.0054270816,0.0054630013,0.01119545,0.005603502,0.01113883,0.0056768726,0.0109911105,0.0057922252,0.010790367,0.010697195,0.0058838036,0.0060112868,0.005988079,0.010543105,0.010463183,0.0061237854,0.010246368,0.01016309,0.010314187,0.009986376,0.009942617,0.0062819594,0.0063552833,0.0064500105,0.009767041,0.006320491,0.0065443977,0.009710688,0.006615394,0.006649039,0.009593586,0.00951933,0.006744744,0.006843504,0.0069194525,0.009135444,0.009200457,0.0093792295,0.009347088,0.009010992,0.0067790244,0.007058054,0.006979016,0.008828934,0.007181587,0.0074305413,0.0074835173,0.0072222957,0.008004761,0.007542476,0.0076665673,0.007787339,0.0072984537,0.007755722,0.00856788,0.008745977,0.0087166205,0.008512669,0.00838585,0.008209337,0.00826788,0.008088609,0.008465276,0.00809858
0.2804006,0.07150361,0.055864614,0.053390697,0.04691256,0.04407918,0.038437523,0.037835076,0.036106974,0.033947524,0.03208844,0.030869424,0.030483866,0.029402584,0.028606718,0.027975734,0.026894333,0.026360014,0.025288917,0.024378758,0.023809021,0.022700457,0.022262229,0.021941071,0.020993168,0.020851305,0.019881276,0.020381186,0.020210166,0.019168163,0.018841587,0.018689193,0.018259462,0.017584465,0.017741375,0.017710878,0.0045551835,0.004754359,0.017340926,0.01712674,0.016620308,0.016840251,0.0050307917,0.016368313,0.016205717,0.005141342,0.005297754,0.01595581,0.015820047,0.01531605,0.005460099,0.005827177,0.005622023,0.005684466,0.015452898,0.015124256,0.014548011,0.014810392,0.014396276,0.014248005,0.014179627,0.013910238,0.0063643362,0.0064217146,0.006627251,0.0068003805,0.013451539,0.013718166,0.013682101,0.013229127,0.012877997,0.0070640836,0.007079967,0.013283377,0.0071680015,0.012753334,0.012714277,0.012680686,0.012580306,0.007324707,0.0073461486,0.007458031,0.012017151,0.012425328,0.0076353475,0.0074941865,0.012466848,0.01165594,0.011762218,0.011941883,0.011496243,0.011330077,0.01121801,0.007822517,0.0077980263,0.011124641,0.007916397,0.007947659,0.010998821,0.008097568,0.010930704,0.010873928,0.0103306845,0.010455825,0.010540506,0.010640962,0.008221467,0.0101629915,0.008303426,0.008330083,0.008373952,0.009959255,0.009886331,0.009829179,0.009652287,0.009527451,0.009741803,0.008673684,0.009428211,0.008588133,0.008595905,0.009139986,0.009240739,0.009315019,0.009057298,0.008970675,0.008887321,0.008848897
0.3983435,0.15120494,0.07069295,0.06613578,0.054746147,0.048254013,0.046531163,0.041588135,0.039640125,0.038957775,0.03763326,0.035974357,0.033940062,0.033501025,0.032926,0.031047808,0.030325465,0.029600263,0.02867795,0.027702954,0.026971642,0.026305346,0.025651246,0.024753664,0.023903402,0.02355348,0.022896048,0.022429533,0.02196905,0.021761248,0.021667095,0.020463675,0.02026833,0.02008921,0.01971411,0.01963665,0.018990781,0.018781135,0.018289687,0.017468506,0.018002508,0.017841745,0.017894967,0.0050645694,0.017049106,0.016859151,0.016528392,0.016266407,0.016149264,0.005462436,0.005665575,0.005816265,0.006009942,0.015718658,0.015646692,0.015325391,0.015108418,0.014923354,0.0061563957,0.0063211843,0.01468933,0.014441228,0.0145231215,0.0066134855,0.014204373,0.00669519,0.006848103,0.013843752,0.013723511,0.013591955,0.01326113,0.013437708,0.0128364405,0.007015681,0.007072703,0.012650285,0.0072161,0.007244279,0.012486672,0.012364551,0.007341532,0.0074272417,0.0074968864,0.01224153,0.012208238,0.012074906,0.0120146265,0.011927625,0.007690894,0.011648036,0.011569028,0.011470721,0.007836531,0.007934139,0.0077950377,0.01135069,0.008006297,0.011226886,0.011109894,0.008147961,0.00823068,0.010393104,0.010142895,0.011036774,0.010644691,0.01093552,0.008369183,0.008999848,0.008863322,0.009959487,0.010721665,0.010821699,0.009804295,0.008713411,0.008807149,0.010768642,0.009191961,0.0093475785,0.009513583,0.009571383,0.009583195,0.009901283,0.009293863,0.009227737,0.008472946,0.008531754,0.008554383,0.008564319
0.577024,0.15374625,0.08977518,0.07534569,0.066162914,0.05819678,0.05476284,0.050766747,0.048896212,0.04635636,0.04312309,0.041982178,0.041025527,0.038531568,0.03709327,0.03593315,0.034804393,0.034604333,0.03342798,0.03163484,0.030352376,0.029863903,0.029611954,0.028306454,0.026831578,0.026641058,0.026341004,0.025661075,0.025414692,0.024815902,0.02377783,0.023103256,0.022895748,0.022726152,0.022329533,0.021566352,0.021191021,0.020836968,0.020503093,0.020412073,0.005058529,0.005453066,0.005649636,0.019975865,0.01982209,0.019546831,0.019175075,0.0189908,0.017773626,0.018085973,0.018535055,0.018398838,0.017512757,0.017289147,0.006181772,0.017172363,0.006377173,0.016833466,0.016506461,0.0066478346,0.0067810416,0.0069620805,0.0068867486,0.016360125,0.015998308,0.015861915,0.015472151,0.015599417,0.0072046584,0.0070599695,0.0070762653,0.015094591,0.0073663383,0.014755076,0.0075586624,0.007422269,0.014476599,0.015160259,0.014951512,0.007682642,0.014071913,0.007949418,0.013923531,0.008356525,0.008173466,0.008248357,0.013636237,0.013594376,0.008469712,0.00856833,0.013332511,0.008027553,0.008659958,0.008758029,0.009000108,0.0132653685,0.012933744,0.012885267,0.013290799,0.009150647,0.0124683445,0.012541869,0.012210189,0.009212846,0.009391323,0.009479876,0.012065455,0.00954339,0.009711464,0.0098255,0.011869691,0.011748416,0.010009262,0.011654401,0.010218616,0.011604812,0.010139467,0.011052111,0.0111714285,0.010892702,0.010364794,0.010450658,0.010813222,0.010545063,0.0106330495,0.011246337,0.011446582,0.011379949
0.91286075,0.2476556,0.15158202,0.103373416,0.09411903,0.074551225,0.06795743,0.06689633,0.06035571,0.060571745,0.057977736,0.056441028,0.049494296,0.04741231,0.046429396,0.044795636,0.042992793,0.041453253,0.040751886,0.038859546,0.039674126,0.03668729,0.035798486,0.03335502,0.03308358,0.030652067,0.031164868,0.032128803,0.029523669,0.0290388,0.028517611,0.028069941,0.027416144,0.026754968,0.025247077,0.025795747,0.025976442,0.023606878,0.024533559,0.024163118,0.022882579,0.023187539,0.023879347,0.022479746,0.021645164,0.021146769,0.02102913,0.020438282,0.020549515,0.005321034,0.005432895,0.020037847,0.019473286,0.019123742,0.006177524,0.018667666,0.018812427,0.018254396,0.0063863127,0.0066219224,0.017906237,0.01760321,0.018066399,0.0068045743,0.0068358695,0.01711688,0.017340211,0.016645793,0.0070388955,0.016445793,0.016230825,0.015967522,0.0071412097,0.0072789527,0.0074892845,0.015696088,0.015481419,0.015288181,0.007799479,0.0149120875,0.00793081,0.008019443,0.014732237,0.014814402,0.008171239,0.014514529,0.0141365575,0.014005376,0.008281447,0.008417535,0.008606573,0.0085805375,0.008819024,0.01386243,0.013619952,0.013731463,0.0128172515,0.01323642,0.013110453,0.008995012,0.009121142,0.009204782,0.012603115,0.009386991,0.009490734,0.012211673,0.012113495,0.011721404,0.011500703,0.009519276,0.013037926,0.011371577,0.012466622,0.011177682,0.009658654,0.012041816,0.011960491,0.010948913,0.009888696,0.009862086,0.010873086,0.010040165,0.010121636,0.010643504,0.010528217,0.010406331,0.0103053795,0.010322127
1.0164286,0.28340903,0.16536653,0.1321733,0.11291834,0.0868483,0.07618036,0.072791904,0.068091966,0.063475326,0.060435604,0.056617178,0.05593152,0.052141093,0.052602105,0.049973622,0.047501612,0.04664018,0.043899033,0.041459147,0.039893568,0.040932298,0.03777932,0.037312634,0.036307868,0.036648072,0.03536328,0.03426566,0.033025883,0.032416392,0.031184148,0.030218998,0.030422136,0.029348817,0.02903526,0.028384952,0.027181147,0.026467303,0.025988078,0.025868967,0.025602978,0.024743015,0.02497405,0.024498055,0.023856957,0.023546686,0.023015276,0.022780547,0.022414247,0.00626315,0.022218669,0.021634484,0.020741295,0.020557307,0.0073772403,0.00769237,0.020122387,0.019886728,0.019713964,0.019676892,0.0078452015,0.01932972,0.019151695,0.008117065,0.008194863,0.018819306,0.018250313,0.018355137,0.008345219,0.008303679,0.008627172,0.008661536,0.008944911,0.008758212,0.008827967,0.01773056,0.017495826,0.017347174,0.017183132,0.009350575,0.009265348,0.009194539,0.0095672095,0.017048344,0.009725554,0.016637841,0.016971879,0.016467415,0.0099425325,0.010182724,0.010261274,0.010361888,0.016197484,0.016039269,0.010419874,0.0106492825,0.01566553,0.015904393,0.01588381,0.010826033,0.010957786,0.01534666,0.01510622,0.01486192,0.014765417,0.015237803,0.011147717,0.011176429,0.013465055,0.01363111,0.011276745,0.014496201,0.011417592,0.013781074,0.013081341,0.013013544,0.014091314,0.014213282,0.014292691,0.011738561,0.01180642,0.012014302,0.011968004,0.012494729,0.012677495,0.012637169,0.01233351,0.012309775
